title,link,text,newspaper
睽違3年終參加美台國防工業會議 藍委盼搭建美台國防溝通橋梁,/realtimenews/20191005003550-260407,"明天起於美國馬里蘭州，將舉行為期３天的「美台國防工業會議」，國民黨立委許毓仁、江啟臣，以及國民黨總統參選人韓國瑜的國政顧問團國防組成員淡大教授黃介正、前國防部副部長陳永康、前國安局駐美特派員田在勱，將以在野黨身分參加，這也是國民黨睽違３年之後與會，盼搭起美台國防溝通橋梁。此外，蔡政府派國安會副秘書長陳文政、國防部軍備副部長張冠群等人率產、關、學界人士前往，民進黨立委王定宇也有參加，此次會議可能成明天起於美國馬里蘭州，將舉行為期３天的「美台國防工業會議」，國民黨立委許毓仁、江啟臣，以及國民黨總統參選人韓國瑜的國政顧問團國防組成員淡大教授黃介正、前國防部副部長陳永康、前國安局駐美特派員田在勱，將以在野黨身分參加，這也是國民黨睽違３年之後與會，盼搭起美台國防溝通橋梁。此外，蔡政府派國安會副秘書長陳文政、國防部軍備副部長張冠群等人率產、關、學界人士前往，民進黨立委王定宇也有參加，此次會議可能成為藍綠陣營發表國政議題的另類平台。本屆的美台國防工業會議主要以台灣總體防衛概念（ODC,Overall Defense Concept）的未來和發展進行討論，探討新興科技如何影響台灣的總體防禦策略。許毓仁將以與談人的身分參與資訊戰(Cyberwarfare)議題會談，並與美國軍事國防政策專家交流，強調台灣目前位於印太地區(Indo-Pacific Region)重要的前線，每天都需要面對來自外界的駭客攻擊，處於準資訊戰的階段。許毓仁說，面對重大威脅，該如何利用台灣自身的資訊工程和IT人才優勢，將台灣建構成強大的資安堡壘， 並協助周邊國家共同培養資訊人才，提高區域內的資訊安全，才是最重要的。許毓仁認為，面對詭譎多變國際局勢，國民黨有責任與義務，努力維持台海和平，並將我國國防實力提升至具備自主的能力。國民黨對於軍購的態度一直以來都沒有改變，就是支持購買符合需求的軍購項目。",China Times
迎接光輝十月 高雄巿遍地國旗很感動,/realtimenews/20191005003525-260407,迎接光輝十月，高雄巿各機關紛紛插起國旗，在韓國瑜代表國民黨贏得高雄巿長後，許多民眾發現好久不見的旗海飄揚回來了，像高巿府客家事務委員會所在的園區就插了上百支國旗，讓許多經過的遊客覺得很感動，小時候的回憶紛紛湧上心頭。,China Times
日媒報導韓國瑜為遲刻魔 高巿府：目的不言可喻,/realtimenews/20191005003485-260407,針對有日本媒體以「遲刻魔」形容高雄巿長韓國瑜，高巿府新聞局長王淺秋5日回應，這樣的報導讓人非常遺憾，不過從其他媒體的描述，撰文的日媒記者似乎與「想想論壇」有關，如果先有立場再報導，目的也就不言可喻了。有網友發現一篇日本駐台記者的撰稿，針對上月東京大學兩岸關係研究小組召集人松田康博等人拜訪韓國瑜發生「被遲到」事件進行報導，另外還點出韓國瑜的其他爭議，甚至以「遲刻魔」意即「遲到魔人」形容韓國瑜。王淺針對有日本媒體以「遲刻魔」形容高雄巿長韓國瑜，高巿府新聞局長王淺秋5日回應，這樣的報導讓人非常遺憾，不過從其他媒體的描述，撰文的日媒記者似乎與「想想論壇」有關，如果先有立場再報導，目的也就不言可喻了。有網友發現一篇日本駐台記者的撰稿，針對上月東京大學兩岸關係研究小組召集人松田康博等人拜訪韓國瑜發生「被遲到」事件進行報導，另外還點出韓國瑜的其他爭議，甚至以「遲刻魔」意即「遲到魔人」形容韓國瑜。王淺秋5日回應，日媒的報導非常令人遺憾，因為其中有很多的誤會，也跟當時的訪賓解釋清楚。不過撰稿的日媒記者，似乎與小英基金會的「想想論壇」有關，如果先有立場再報導，甚至還替韓國瑜取封號，目的也就不言可喻。,China Times
呂秀蓮拚連署玩真的  「村長」被感動了,/realtimenews/20191005003507-260407,拚連署！前副總統呂秀蓮與南投縣前縣長彭百顯，在喜樂島聯盟等政黨推薦下，以公民連署管道參選參選2020，為力拚連署過關。呂秀蓮積極程度破表，連國民黨桃園市議員「村長」詹江村服務處都收到一堆連署書要求幫忙連署，詹江村直呼：「是誰啊，這麼壞！」詹江村在臉書表示，「先前網路流傳，幫呂秀蓮連署，出國會被共產黨消失，我的好奇心特別重。」因此，詹江村決定幫呂秀蓮連署，看看是否出國會被消失。並呼籲「也想要試試看(被拚連署！前副總統呂秀蓮與南投縣前縣長彭百顯，在喜樂島聯盟等政黨推薦下，以公民連署管道參選參選2020，為力拚連署過關。呂秀蓮積極程度破表，連國民黨桃園市議員「村長」詹江村服務處都收到一堆連署書要求幫忙連署，詹江村直呼：「是誰啊，這麼壞！」詹江村在臉書表示，「先前網路流傳，幫呂秀蓮連署，出國會被共產黨消失，我的好奇心特別重。」因此，詹江村決定幫呂秀蓮連署，看看是否出國會被消失。並呼籲「也想要試試看(被消失)的人，歡迎上班時間，來我服務處一同冒險。」不過，有網友不大捧場表示：「這麼多紙那些剛好可以拿來烤蕃薯。XD. 不要浪費」、「你就把它空白著，寄會去---請他們查收」、「感覺呂×蓮出來選是亂假的，要轉移我們庶民的目標」、「那麼多廢紙加減拿去回收…賺外快不要浪費」。據前副總統呂秀蓮日前表示，自從投入2020總統大選連署以後，不但得到基層民眾的支持，也獲得各界指標性人物的支持，喜樂島聯盟已在各縣市設立連署站，吸引許多民眾前往連署，已經蔚成一波的連署風潮。她並宣布連署目標達到40萬份連署書，應該不是一件困難的事。,China Times
吳敦義列不分區第幾名？羅智強辦投票網一面倒,/realtimenews/20191005003510-260407,傳國民黨主席吳敦義不排除自列不分區第一名，兼任組發會主委的國民黨副秘書長杜建德今強調「不要相信外面的謠傳」。國民黨台北市議員羅智強則在臉書舉辦網路投票，若吳敦義列不分區，應放第1名，還是第15名？截稿為止，92%網友投票一面倒，都投第15名。羅智強表示，他在政論節目和政治名嘴吳子嘉爭論，吳敦義若要排進不分區立委名單，要排第幾名？吳子嘉説該排第一，羅智強認為這是在害吳，要排的話，吳敦義應該排在第15名（名單傳國民黨主席吳敦義不排除自列不分區第一名，兼任組發會主委的國民黨副秘書長杜建德今強調「不要相信外面的謠傳」。國民黨台北市議員羅智強則在臉書舉辦網路投票，若吳敦義列不分區，應放第1名，還是第15名？截稿為止，92%網友投票一面倒，都投第15名。羅智強表示，他在政論節目和政治名嘴吳子嘉爭論，吳敦義若要排進不分區立委名單，要排第幾名？吳子嘉説該排第一，羅智強認為這是在害吳，要排的話，吳敦義應該排在第15名（名單邊緣），以宣示為國民黨衝票，拚國會過半的決心。羅智強也在臉書舉辦網路投票「你覺得，若吳敦義要放進不分區名單，應該放在第1名，還是第15名？」至截稿為止，已有1萬多名網友參與投票，92%網友都投第15名，僅8%投第1名。網友說：「放第一的確是有害無益，有功無賞，弄破要賠。放第15大功大德，這寶無價。」、「第15名，帶頭衝刺。」、「放在第16名。」、「排20名更好！！」、「根本不應該放入名單....」、「最好不要放進去。只做輔導工作讓年輕人去拚搏。」、「把位子讓出來給年輕人吧，一堆老頭在跟人搶位子，還說要換新血、提拔新人，說好聽的吧。」、「只想知道這回有老王嗎？？」也有網友認為，「希望這次的國民黨立委候選人，是要有虎豹之姿、頭腦靈敏、反應迅猛之戰將。」、「國民黨要贏，必須置死地而後生，必須像項羽那樣破釜沉舟決一死戰。」,China Times
蔡英文總統赴桃園參加漁民節活動,/realtimenews/20191005003437-260407,108年全國漁民節慶祝活動，5日晚間在桃園市竹圍漁港盛大舉辦，蔡英文總統也親臨會場祝全國漁民漁民節快樂。蔡總統說，漁業是台灣重要產業，因為台灣四面環海，漁民打拚，不管是養殖或是遠洋、近海魚業，行政院漁業署也很認真一樣樣解決漁民的問題，近幾個月來處理很多事情，還有已經成功加入南印度洋捕魚權利，農委會在這次拓展漁產外銷非常努力，希望農委會繼續協助漁民，包含提供各種所需協助。她也說，漁民節另外主角還有優秀108年全國漁民節慶祝活動，5日晚間在桃園市竹圍漁港盛大舉辦，蔡英文總統也親臨會場祝全國漁民漁民節快樂。蔡總統說，漁業是台灣重要產業，因為台灣四面環海，漁民打拚，不管是養殖或是遠洋、近海魚業，行政院漁業署也很認真一樣樣解決漁民的問題，近幾個月來處理很多事情，還有已經成功加入南印度洋捕魚權利，農委會在這次拓展漁產外銷非常努力，希望農委會繼續協助漁民，包含提供各種所需協助。她也說，漁民節另外主角還有優秀的模範漁民得獎者，也要說聲恭喜，大家都很辛苦為台灣打拚，為產業打拚，做政府要做大家的後盾，有困難就會解決，漁民大家說話大聲也比較直沒關係，大家努力讓台灣漁業更上一層樓，政府要給予更多的協助，祝大家漁民節快樂。,China Times
「郭台銘」三字總被提起 蔡沁瑜：很困惑、很困擾,/realtimenews/20191005003407-260407,郭台銘幕僚、永齡基金會副執行長蔡沁瑜今（5）日針對「吳郭會」說明，蔡沁瑜表示，在9月28日感恩之旅提到，謝謝吳主席在註銷黨籍時表示的善意，幕僚不排斥安排「吳郭會」，幕僚的態度是「不排斥和任何人見面」。蔡沁瑜說，郭台銘先生正享受「無黨一身輕」，幕僚建議，不需要排斥與任何人見面，但如果彼此都沒有需求，也不強求。郭台銘現在要做的是，力挺理念相同立委候選人進軍國會，國民黨的家務事，他絕對不會介入。至於有無聯郭台銘幕僚、永齡基金會副執行長蔡沁瑜今（5）日針對「吳郭會」說明，蔡沁瑜表示，在9月28日感恩之旅提到，謝謝吳主席在註銷黨籍時表示的善意，幕僚不排斥安排「吳郭會」，幕僚的態度是「不排斥和任何人見面」。蔡沁瑜說，郭台銘先生正享受「無黨一身輕」，幕僚建議，不需要排斥與任何人見面，但如果彼此都沒有需求，也不強求。郭台銘現在要做的是，力挺理念相同立委候選人進軍國會，國民黨的家務事，他絕對不會介入。至於有無聯繫高雄市長韓國瑜？蔡沁瑜表示，「跟誰見面」這件事，「郭台銘」這三個字一直被提起，對我們來說很困惑也很困擾。蔡說，之前有提到說有三組共同友人要和我們聯繫，到目前為止，並沒有這三組共同友人；後來又說我們開的條件太嚴苛，那是初選的事情了，我們也沒有開出什麼條件要跟他們見面；然後又說現在不需要見面了，坦白講，我們從頭到尾也不認為需要見面；是不是可以讓「郭台銘」這三個字就從他們陣營中消失而去，就不要再提了。,China Times
「郭家軍」李縉穎首場造勢 郭台銘全程力挺,/realtimenews/20191005003236-260407,前國民黨立委李嘉進之子李縉穎，先後擔任柯文哲、郭台銘幕僚，受郭、柯聯名推薦以無黨籍身分參選新北市第十選區（土城、三峽）立委，是首位掛名「郭家軍」的參選人。今（5）日下午李縉穎在三峽祖師廟舉行造勢大會，郭台銘親自到場，全程力挺。前國民黨立委盧嘉辰也到場挺郭台銘和李縉穎，盧在台上致詞時毫不避諱，力挺郭台銘，暗指他和李嘉進都是國民黨立委參選人林金結的師父，但國民黨往往在提名時被派系把持，他和李嘉進無話前國民黨立委李嘉進之子李縉穎，先後擔任柯文哲、郭台銘幕僚，受郭、柯聯名推薦以無黨籍身分參選新北市第十選區（土城、三峽）立委，是首位掛名「郭家軍」的參選人。今（5）日下午李縉穎在三峽祖師廟舉行造勢大會，郭台銘親自到場，全程力挺。前國民黨立委盧嘉辰也到場挺郭台銘和李縉穎，盧在台上致詞時毫不避諱，力挺郭台銘，暗指他和李嘉進都是國民黨立委參選人林金結的師父，但國民黨往往在提名時被派系把持，他和李嘉進無話可說，心有戚戚焉。盧嘉辰說，他和郭台銘結緣於關公，追隨郭董就像追隨關公。媒體問盧嘉辰如此力挺郭董，會不會擔心後果？盧嘉辰簡短表示「順其自然」。郭台銘在台上力捧李縉穎，稱讚李做事認真、做人清廉，雖然當他的幕僚才4個月，但都比他早起、比他晚睡，4個月的新兵訓練是合格的，之後他開辦的政經學校，李縉穎也會是培訓人員之一。隨後郭台銘陪同李縉穎在三峽老街掃街拜票，沿途與民眾、商家互動熱絡，遇廟就拜，足足繞行近1個半小時，最後在柯文哲、郭台銘、李縉穎合影的大型競選看板前合影，結束首場造勢。,China Times
民進黨未刪集遊法第14條「反蒙面條款」 是忘記了還是害怕想起來？,/realtimenews/20191005003170-260407,香港行政長官會和行政會議4日決定根據《緊急情況規例條例》，訂立《禁止蒙面規例》，於5日0點起實施，但是事後還是要提交立法會追認，遵循程序完成立法。內政部長徐國勇表示，現行集會遊行法是民國77年國民黨執政時所制定，民進黨在105年就主張將這個規定刪除。不過，民進黨現在完全執政，遲遲未刪集遊法禁止蒙面的相關規定，實在說不過去，「是忘記了還是害怕想起來？」香港行政長官會和行政會議4日決定根據《緊急情況規例條例香港行政長官會和行政會議4日決定根據《緊急情況規例條例》，訂立《禁止蒙面規例》，於5日0點起實施，但是事後還是要提交立法會追認，遵循程序完成立法。內政部長徐國勇表示，現行集會遊行法是民國77年國民黨執政時所制定，民進黨在105年就主張將這個規定刪除。不過，民進黨現在完全執政，遲遲未刪集遊法禁止蒙面的相關規定，實在說不過去，「是忘記了還是害怕想起來？」香港行政長官會和行政會議4日決定根據《緊急情況規例條例》，訂立《禁止蒙面規例》，於5日0點起實施，但是事後還是要提交立法會追認，遵循程序完成立法。《緊急情況規例條例》1922年由港英政府立法，1997年後繼續適用。根據維基百科記載，各國訂有類似「反蒙面法」的國家，有美國、加拿大、法國、德國、奧地利、荷蘭、瑞典等10餘國。台灣也有類似之法制，根據集會遊行法第14條，主管機關許可室外集會、遊行時，得就相關事項做必要之限制，其中第六款規定「關於妨害身分辨識之化裝事項」，或許可稱為集遊法的「反蒙面條款」。集會遊行法條文雖然是民國77年國民黨執政時所制定，但歷經李登輝、陳水扁當總統，均未修正，民進黨或許可以用國會未過半卸責。但是2016年民進黨蔡英文當選總統，國會也過半，在忙著成立「東廠」修理國民黨之餘，卻遲遲仍未修正集遊法，套句電影《返校》的台詞，「是忘了，還是害怕想起來？」再用國民黨為理由推責，顯然說不過去。前民進黨台南縣長蘇煥智在臉書即指出，民進黨現在完全執政，立法院佔多數，為什麼不廢止集遊法？至少也應該落實報備制，把這個條文廢了！更何況，行政機關行使裁量權，仍應遵守法律優越原則，應避免違反誠信原則、平等原則、比例原則，否則構成裁量瑕疵以及判斷瑕疵。內政部長徐國勇4日在臉書表示，可依個案做必要性考量，保留警方於執法時有此項限制權，如遇有個案可能發生違法暴力行為之虞時，始視情形限制，並非不分輕重而一律禁止。但是，稱香港禁止蒙面是民主倒退，台灣反年改團體蒙面是違法，在不確定法律概念的判斷餘地或是法律效果的行政裁量上，是否有違反誠信原則、平等原則、比例原則，而構成判斷瑕疵或是裁量瑕疵？也不無疑問。,China Times
韓國瑜副手人選大黑馬？江啟臣4字回應,/realtimenews/20191005003100-260407,國民黨總統參選人韓國瑜副手仍未定，今又傳出國民黨立委江啟臣是副手人選大黑馬，江啟臣對此回應說，純屬傳言。傳出韓國瑜有意找江啟臣當副手，由於江啟臣學歷高、形象佳，甚至坐擁中部地方人脈，可望幫韓國瑜爭取年輕選票，並看上江啟臣在中台灣的支持度。韓國瑜競選辦公室稍早表示，關於副手人選，必定是符合民意與社會期待的人選，確定後會再正式向外界公布。傳是副手人選大黑馬？據《聯合報》報導，江啟臣回應說，沒有此事，國民黨總統參選人韓國瑜副手仍未定，今又傳出國民黨立委江啟臣是副手人選大黑馬，江啟臣對此回應說，純屬傳言。傳出韓國瑜有意找江啟臣當副手，由於江啟臣學歷高、形象佳，甚至坐擁中部地方人脈，可望幫韓國瑜爭取年輕選票，並看上江啟臣在中台灣的支持度。韓國瑜競選辦公室稍早表示，關於副手人選，必定是符合民意與社會期待的人選，確定後會再正式向外界公布。傳是副手人選大黑馬？據《聯合報》報導，江啟臣回應說，沒有此事，要給韓市長整體考量的時間與空間，別讓傳聞打亂他的節奏。另江啟臣的重要幕僚也指出，江啟臣的目標應是尋求立委連任。,China Times
蔡英文希望2020竹縣拿5成得票率,/realtimenews/20191005002993-260407,2016年總統大選蔡英文在新竹縣得票率高達4成2，蔡英文5日在尖石鄉主持司馬庫斯聯絡道路等4項工程啟用典禮，接著在竹東和立委參選人鄭朝方直播介紹客家菜，在芎林為立委參選人周江杰加持時，希望2020總統大選竹縣得票率能超過5成。蔡英文特別穿上改良式的泰雅服裝，先到尖石鄉梅花健康文化站視察，梅花國小學生以木琴演奏「幟布歌」，並由小朋友指導如何敲打木琴。蔡英文在那羅市集文學林地，主持司馬庫斯連絡道、那羅溪綠水廊道2016年總統大選蔡英文在新竹縣得票率高達4成2，蔡英文5日在尖石鄉主持司馬庫斯聯絡道路等4項工程啟用典禮，接著在竹東和立委參選人鄭朝方直播介紹客家菜，在芎林為立委參選人周江杰加持時，希望2020總統大選竹縣得票率能超過5成。蔡英文特別穿上改良式的泰雅服裝，先到尖石鄉梅花健康文化站視察，梅花國小學生以木琴演奏「幟布歌」，並由小朋友指導如何敲打木琴。蔡英文在那羅市集文學林地，主持司馬庫斯連絡道、那羅溪綠水廊道、那羅部落文化健康站周邊公共設施、馬胎傳統步道再造等4項工程啟用典禮，期盼改善原鄉基礎建設，讓司馬庫斯聯絡道讓通往尖石後山的路更安全暢通，同時也讓各個景點銜接更完整，充分發揮自然、人文、觀光優勢。「總統喜歡客家菜嗎？有沒有特別愛吃的菜餚？」立委參選人鄭朝方在竹東「今大小吃」直播介紹客家美食，蔡英文說「粄條就是我最喜歡的，我也喜歡吃鹹湯圓！」2人一搭一唱， 享用美食。蔡英文在芎林廣福宮參拜時，說明口蹄疫拔針、遠洋漁業取消黃牌、5月減稅及長照2.0等施政都讓民眾有感，希望明年總統大選在新竹縣的得票率能超過5成。蔡英文並以台大生醫園區醫院12月就會正式開幕，將能增加年輕人的就業機會，希望大家也要支持同是年輕人的立委參選人周江杰。前縣長林光華說，就他所知國民黨已經丟包，「草包已被丟包」，他這個月要保護韓國瑜，也希望接到電話民調的民眾要保護韓國瑜，不要讓韓國瑜民調剩下10幾趴，不要讓這個可敬對手被換掉。,China Times
綠委烏龍指控中時發假消息 網友：關3天,/realtimenews/20191005002783-260407,總統府前凱道牌樓日前被拍到上面寫「媽咪 生日快樂」，被民進黨立委指責是假訊息，且批評中國時報見獵心喜，報導變造的照片。但後來證實照片是真實的，民進黨立委秒刪留言。網友表示，笑死，原來假新聞製造中心在民進黨啊！國民黨籍台北市議員李伯毅於10月2日（週三）早上11：31在總統府前凱達格蘭大道拍攝到雙十國慶牌樓上面寫「媽咪 生日快樂」，此張照片迅速在網路流傳。不料，民進黨立法委員余宛如在臉書嘲諷此張照片是假的總統府前凱道牌樓日前被拍到上面寫「媽咪 生日快樂」，被民進黨立委指責是假訊息，且批評中國時報見獵心喜，報導變造的照片。但後來證實照片是真實的，民進黨立委秒刪留言。網友表示，笑死，原來假新聞製造中心在民進黨啊！國民黨籍台北市議員李伯毅於10月2日（週三）早上11：31在總統府前凱達格蘭大道拍攝到雙十國慶牌樓上面寫「媽咪 生日快樂」，此張照片迅速在網路流傳。不料，民進黨立法委員余宛如在臉書嘲諷此張照片是假的，還批評中國時報不知道是見獵心喜還是怎麼樣的用心，用聳動標題報導這件事，明知已是捏造的，還是把變造的照片不假修飾低放在報導裡。後來「慶籌會」證實，照片及文字內容確有其事，是廠商測試時短暫出現，並非國慶主題。余宛如似乎發現烏龍指控媒體散布假消息，自知理虧，立刻刪除臉書內容。而PTT網友表示，「只有口誤，哪有什麼假消息」、「假新聞製造中心，原來在民進黨啊！」「要關三天嗎？」「又雙標了」、「別讓媽咪不開心」、「護駕失敗」、「台灣價值真棒」、「快笑死！」,China Times
韓國瑜與立委參選人章正輝競選旗幟遭破壞  報警追查,/realtimenews/20191005002867-260407,國民黨總統參選人韓國瑜與黨籍山地原住民立委參選人章正輝，近日懸掛於長治百合永久屋的競選布條疑似遭人惡意破壞，競選總部第一時間已向轄區派出所報案，希望警方能盡早將破壞布條的人繩之以法。國民黨屏東縣黨部主委廖婉汝表示，被破壞的布條是懸掛在長治百合勵古分校前方路口，都依相關規定合法懸掛，且均有政府核准字號，布條遭破壞的位置，平常居民、學生出入頻繁，「嫌犯膽子真的很大。」廖婉汝呼籲民眾冷靜，不要做出不理國民黨總統參選人韓國瑜與黨籍山地原住民立委參選人章正輝，近日懸掛於長治百合永久屋的競選布條疑似遭人惡意破壞，競選總部第一時間已向轄區派出所報案，希望警方能盡早將破壞布條的人繩之以法。國民黨屏東縣黨部主委廖婉汝表示，被破壞的布條是懸掛在長治百合勵古分校前方路口，都依相關規定合法懸掛，且均有政府核准字號，布條遭破壞的位置，平常居民、學生出入頻繁，「嫌犯膽子真的很大。」廖婉汝呼籲民眾冷靜，不要做出不理性的行為，同時也提醒各黨參選人注意自身安全以及宣傳布條、看板是否也有遭到破壞的情況發生，希望讓這次選舉在公平公正和諧下順利進行。,China Times
無法母雞帶小雞？韓國瑜：目前以市政為優先,/realtimenews/20191005002828-260407,高雄市長韓國瑜5日走訪美濃區，關心水蓮業者的產銷情形。對於只有假日拚國政，是否擔心無法母雞帶小雞？韓國瑜說，人要有立足點，才會有出頭天，要清楚此時腳站在哪裡、此刻的任務、責任是什麼。韓國瑜表示，他在市長任內，此時此刻當然要重視市政，如果要開始拚國政、拚總統大選，會有其他論述，將全力以赴。在參觀業者的面膜產品時，由於韓國瑜一直被抹黑，媒體問是否需要面膜美白？韓國瑜笑而不答。此外，對於媒體問立法委員高雄市長韓國瑜5日走訪美濃區，關心水蓮業者的產銷情形。對於只有假日拚國政，是否擔心無法母雞帶小雞？韓國瑜說，人要有立足點，才會有出頭天，要清楚此時腳站在哪裡、此刻的任務、責任是什麼。韓國瑜表示，他在市長任內，此時此刻當然要重視市政，如果要開始拚國政、拚總統大選，會有其他論述，將全力以赴。在參觀業者的面膜產品時，由於韓國瑜一直被抹黑，媒體問是否需要面膜美白？韓國瑜笑而不答。此外，對於媒體問立法委員江啟臣擔任副手？以及美國行的規畫等問題，韓國瑜沒有回應。,China Times
對時力感到心寒　決策委員蕭新晟宣布退黨,/realtimenews/20191005002738-260407,時代力量退黨風暴再起，繼宣布退選信義南松山的律師陳雨凡昨晚宣布退黨，時力決策委員蕭新晟對於陳雨凡宣布退選後，黨內有人連署要開除陳感到心寒，今下午也在臉書宣布，「即日起我將辭去決策委員，並退出時代力量」。蕭新晟指出，今年8月初黨內因對選舉戰略的不同陷入路線之爭，通同理念的戰友相繼離開，即使孤掌難鳴，仍是圖力挽狂瀾，持續推動黨中央與抗中陣線做選區協調，當陳雨凡完成選區整合，承受壓力退出選舉，卻受到黨時代力量退黨風暴再起，繼宣布退選信義南松山的律師陳雨凡昨晚宣布退黨，時力決策委員蕭新晟對於陳雨凡宣布退選後，黨內有人連署要開除陳感到心寒，今下午也在臉書宣布，「即日起我將辭去決策委員，並退出時代力量」。蕭新晟指出，今年8月初黨內因對選舉戰略的不同陷入路線之爭，通同理念的戰友相繼離開，即使孤掌難鳴，仍是圖力挽狂瀾，持續推動黨中央與抗中陣線做選區協調，當陳雨凡完成選區整合，承受壓力退出選舉，卻受到黨內不滿的批評聲浪，過去只聽過沒拿到提名自行參選被開除，沒聽過推選還要被黨員連署要求開除，怎不讓人感到心寒。蕭新晟認為，一個號稱捍衛台灣主權的本土政黨，不思索如何防堵親中勢力，卻將立場相近的友黨視為最大敵人，這與他所主張的「團結抗中」有極大衝突，無法接受時力在2020危急存亡的關頭，選擇一條政黨發展大於國家生存的路線。蕭新晟說，如果在「壯大時力」與「抗中保台」間只能擇其一，他會毫不猶豫選擇後者，因此，即日起將辭去決策委員，並退出時代力量；蕭新晟強調，他要的從來不是黨的成長茁壯，而是能夠幫助台灣走向一個更好的未來，那才是時代力量存在的價值。,China Times
杜建德：郭台銘想支持國民黨 有信心整合成功,/realtimenews/20191005002699-260407,郭柯在立委布局結盟，牽動國民黨立委選情，國民黨副秘書長兼組發會主委杜建德今天首次和媒體相見歡，他表示，郭台銘參選總統動機是支持中華民國，與國民黨的目標一致，雖然郭現在不是國民黨員，但保護與捍衛中華民國的目標殊途同歸，郭若為支持中華民國的立委站台，都予以尊重，樂觀其成。媒體詢問，若同一個選區，同時有國民黨、無黨籍立委候選人，黨員幫無黨籍候選人站台，是否遭到黨紀處分，杜建德說，所有同志要替國民黨提名郭柯在立委布局結盟，牽動國民黨立委選情，國民黨副秘書長兼組發會主委杜建德今天首次和媒體相見歡，他表示，郭台銘參選總統動機是支持中華民國，與國民黨的目標一致，雖然郭現在不是國民黨員，但保護與捍衛中華民國的目標殊途同歸，郭若為支持中華民國的立委站台，都予以尊重，樂觀其成。媒體詢問，若同一個選區，同時有國民黨、無黨籍立委候選人，黨員幫無黨籍候選人站台，是否遭到黨紀處分，杜建德說，所有同志要替國民黨提名的人選輔選，違反的話，看地方黨部依據情節輕重來論述。選戰倒數不到百日，國民黨總統參選人韓國瑜民調落後蔡英文總統，內部有無調整選戰策略對策？杜建德表示，目前信心十足且堅定，韓國瑜是庶民總統、接地氣，民調起起伏伏是正常事情，真正決戰是兩個月後的事情。杜建德認為，韓國瑜民調原本很高，後來因郭台銘參選總統，民調受到影響，現在繼續整合，「台上演完了，觀眾不願散場」。他理解郭台銘的處景，郭想支持國民黨，但郭總是要給支持者時間，有信心整合成功，韓國瑜的民調自然上升，因這是民意所趨。杜建德說，韓國瑜標榜為庶民總統、莫忘世上苦人多，現在國家處境，社會環境，苦哈哈一大片，很多觀光旅遊事業，基層民眾辛苦，只有民進黨在台上吃香喝辣脫離民意，不曉得基層民眾的苦，所以韓國瑜的民調會陸續慢慢上揚。杜建德強調，國民黨一向是泱泱大黨，遭遇很多困難挫折，不忘記溝通協調，調和鼎鼐，運籌帷幄，只要誠意十足，郭董既然捍衛中華民國，目標一致，殊途同歸。,China Times
參拜麻豆安業太子宮  王金平：參選總統是唯一目標,/realtimenews/20191005002574-260407,前立法院長王金平5日下午到麻豆安業太子宮參拜，被問到參選總統進度，王強調，目前沒有決定時間，就是快樂的等待，之前曾說若沒拿到親民黨門票就要休息，這種休息指得是閉關3天，接下來很快就要思考怎樣繼續為國家、社會及人民奉獻及服務。關於最近國民黨內部爭取不分區排名引發外界討論的問題，王表示他不便表示意見，國民黨的名單有黨自己的考量，但總是希望名單出來能讓社會接受進而支持。對於未來的計畫，王表示唯一目標就是前立法院長王金平5日下午到麻豆安業太子宮參拜，被問到參選總統進度，王強調，目前沒有決定時間，就是快樂的等待，之前曾說若沒拿到親民黨門票就要休息，這種休息指得是閉關3天，接下來很快就要思考怎樣繼續為國家、社會及人民奉獻及服務。關於最近國民黨內部爭取不分區排名引發外界討論的問題，王表示他不便表示意見，國民黨的名單有黨自己的考量，但總是希望名單出來能讓社會接受進而支持。對於未來的計畫，王表示唯一目標就是參選總統，不會參選立委，也不會爭取列入不分區，持續思考後再打算，希望一切能夠順利。,China Times
